date,time,node,lat,long,location,image url,temperature,humidity,pressure,wind direction,wind speed,raw pm25
2026-07-11,00:00:09,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783728009445704956-bottom_camera.jpg,24.0,70.0,996.1,149.763,1.208,2.7
2026-07-11,01:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783731606247490798-bottom_camera.jpg,23.2,74.8,995.5,209.394,0.689,2.7
2026-07-11,02:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783735206783359782-bottom_camera.jpg,23.1,76.5,996.5,152.087,0.519,2.7
2026-07-11,03:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783738805506282421-bottom_camera.jpg,22.9,77.3,997.0,179.178,0.462,2.7
2026-07-11,04:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783742406228481118-bottom_camera.jpg,22.6,79.3,996.6,151.204,0.741,2.7
2026-07-11,05:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783746005267910773-bottom_camera.jpg,22.5,80.0,996.9,204.135,0.493,2.7
2026-07-11,06:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783749606169486113-bottom_camera.jpg,22.0,78.6,996.0,202.274,0.492,2.7
2026-07-11,06:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783749615853536243-bottom_camera.jpg,22.0,78.6,996.0,202.274,0.492,2.7
2026-07-11,07:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783753205374341028-bottom_camera.jpg,22.2,71.7,995.7,228.0,0.3,2.7
2026-07-11,08:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783756805413987577-bottom_camera.jpg,22.3,73.8,996.0,220.73,0.446,2.7
2026-07-11,09:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783760405919005105-bottom_camera.jpg,22.1,79.4,995.8,180.513,0.772,2.7
2026-07-11,09:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783760415339573855-bottom_camera.jpg,22.1,79.4,995.8,180.513,0.772,2.7
2026-07-11,10:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783764005669070049-bottom_camera.jpg,22.0,83.3,996.4,193.642,0.799,2.7
2026-07-11,11:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783767605431052693-bottom_camera.jpg,22.3,84.8,996.6,190.117,0.809,2.7
2026-07-11,12:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783771206542284121-bottom_camera.jpg,23.6,86.0,997.6,106.0,0.6,2.6
2026-07-11,13:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783774806432414291-bottom_camera.jpg,25.5,77.0,998.4,115.584,0.709,2.95
2026-07-11,14:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783778405907909217-bottom_camera.jpg,25.5,76.5,998.8,106.124,0.883,3.4000000000000004
2026-07-11,15:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783782006348536449-bottom_camera.jpg,27.0,71.4,999.1,143.858,1.064,5.1
2026-07-11,16:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783785606952756074-bottom_camera.jpg,29.1,62.1,999.8,25.0,1.2,6.3
2026-07-11,17:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783789206739097795-bottom_camera.jpg,27.2,68.4,999.7,93.171,1.557,5.35
2026-07-11,18:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783792806897689986-bottom_camera.jpg,27.1,68.1,999.9,181.467,1.46,5.0
2026-07-11,19:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783796407019418253-bottom_camera.jpg,26.9,69.3,1000.2,109.281,1.756,6.449999999999999
2026-07-11,20:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783800006487618919-bottom_camera.jpg,27.6,64.7,1000.0,181.251,1.177,8.8
2026-07-11,21:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783803605978190451-bottom_camera.jpg,27.6,62.8,1000.1,143.292,1.332,11.25
2026-07-11,22:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783807206707984712-bottom_camera.jpg,26.9,63.7,1000.0,169.96,1.061,14.9
2026-07-11,23:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783810806462073142-bottom_camera.jpg,27.6,57.9,1000.2,193.763,1.174,17.299999999999997
2026-07-12,00:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783814405860617355-bottom_camera.jpg,26.5,60.9,1000.2,169.547,1.227,16.549999999999997
2026-07-12,01:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783818006463572708-bottom_camera.jpg,24.1,70.7,1000.2,128.535,1.294,16.5
2026-07-12,02:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783821606195281918-bottom_camera.jpg,23.5,74.1,1000.4,152.788,0.768,16.7
2026-07-12,03:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783825205397150536-bottom_camera.jpg,23.4,76.1,1001.0,145.942,0.767,16.65
2026-07-12,04:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783828806293025152-bottom_camera.jpg,23.3,77.5,1001.3,183.449,0.457,16.75
2026-07-12,05:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783832406254014238-bottom_camera.jpg,23.6,75.2,1001.3,200.789,0.266,17.15
2026-07-12,06:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783836005842292573-bottom_camera.jpg,23.7,76.5,1001.2,129.236,0.719,17.6
2026-07-12,07:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783839605737022093-bottom_camera.jpg,23.4,80.5,1001.1,73.669,0.788,18.4
2026-07-12,08:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783843205425409929-bottom_camera.jpg,23.5,81.7,1001.5,97.474,0.479,18.1
2026-07-12,09:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783846805405207119-bottom_camera.jpg,23.3,84.0,1001.8,154.985,0.176,16.9
2026-07-12,10:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783850405535267821-bottom_camera.jpg,23.0,87.1,1002.0,94.555,0.268,12.75
2026-07-12,11:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783854005433110443-bottom_camera.jpg,22.5,89.5,1002.6,265.573,0.327,13.1
2026-07-12,11:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783854015492297228-bottom_camera.jpg,22.5,89.5,1002.6,265.573,0.327,13.1
2026-07-12,12:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783857607052388902-bottom_camera.jpg,24.1,81.9,1003.3,191.0,0.3,14.75
2026-07-12,13:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783861206430321337-bottom_camera.jpg,27.0,60.4,1004.1,81.628,0.602,14.5
2026-07-12,14:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783864806542257954-bottom_camera.jpg,28.2,56.2,1005.0,233.0,0.5,14.05
2026-07-12,15:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783868406829746651-bottom_camera.jpg,28.9,49.0,1005.1,95.868,0.882,14.5
2026-07-12,16:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783872006932626643-bottom_camera.jpg,30.8,47.0,1005.4,114.263,0.869,14.4
2026-07-12,18:00:10,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783879210600641666-bottom_camera.jpg,31.6,39.1,1005.3,92.31,1.004,11.8
2026-07-12,19:00:10,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783882810848267468-bottom_camera.jpg,32.2,38.3,1004.9,85.566,1.029,12.8
2026-07-12,20:00:11,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783886411428938566-bottom_camera.jpg,32.3,36.2,1004.6,78.639,1.114,15.45
2026-07-12,21:00:10,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783890010735255949-bottom_camera.jpg,31.9,35.7,1004.3,175.758,0.791,16.85
2026-07-12,22:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783893605622915536-bottom_camera.jpg,30.9,38.8,1003.8,103.153,1.094,17.65
2026-07-12,23:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783897207850972909-bottom_camera.jpg,30.7,39.2,1003.5,94.646,0.901,17.9
2026-07-13,00:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783900805868513690-bottom_camera.jpg,29.0,45.0,1003.8,83.336,1.088,18.25
2026-07-13,01:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783904405225169373-bottom_camera.jpg,26.5,57.2,1003.9,155.172,0.722,19.3
2026-07-13,02:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783908005603014965-bottom_camera.jpg,25.4,67.9,1003.3,98.651,0.636,20.3
2026-07-13,02:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783908015660876298-bottom_camera.jpg,25.4,67.9,1003.3,98.651,0.636,20.3
2026-07-13,03:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783911606228339117-bottom_camera.jpg,25.1,64.4,1003.6,81.985,0.92,21.65
2026-07-13,04:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783915205200586857-bottom_camera.jpg,24.1,79.5,1003.0,264.542,0.517,24.2
2026-07-13,04:00:16,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783915216003831042-bottom_camera.jpg,24.1,79.5,1003.0,264.542,0.517,24.2
2026-07-13,05:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783918805653600279-bottom_camera.jpg,23.8,74.1,1002.8,269.19,0.384,26.450000000000003
2026-07-13,06:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783922405845111955-bottom_camera.jpg,23.4,74.7,1003.0,157.723,0.17,29.3
2026-07-13,07:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783926005942915246-bottom_camera.jpg,23.1,74.2,1003.0,165.172,0.115,30.4
2026-07-13,08:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783929605513235042-bottom_camera.jpg,22.6,75.9,1002.8,214.507,0.153,27.95
2026-07-13,09:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783933205425149984-bottom_camera.jpg,22.1,77.5,1003.1,269.135,0.28,28.65
2026-07-13,09:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783933215665379132-bottom_camera.jpg,22.1,77.5,1003.1,269.135,0.28,28.65
2026-07-13,10:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783936805307769899-bottom_camera.jpg,22.0,72.8,1003.4,228.931,0.159,24.85
2026-07-13,11:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783940405939393130-bottom_camera.jpg,22.0,73.2,1004.2,211.231,0.126,20.25
2026-07-13,12:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783944006021096182-bottom_camera.jpg,24.0,63.4,1004.6,264.663,0.252,20.05
2026-07-13,13:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783947605820278218-bottom_camera.jpg,26.6,52.1,1004.6,333.0,0.2,16.6
2026-07-13,14:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783951206371894661-bottom_camera.jpg,26.8,51.8,1003.7,247.637,0.792,14.3
2026-07-13,15:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783954806332724185-bottom_camera.jpg,27.4,51.8,1004.6,273.37,0.752,14.5
2026-07-13,17:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783962007797029717-bottom_camera.jpg,33.8,38.9,1005.5,106.172,1.112,14.8
2026-07-13,18:00:09,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783965609576877122-bottom_camera.jpg,34.4,35.0,1005.0,102.967,1.106,15.2
2026-07-13,19:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783969207622750342-bottom_camera.jpg,34.5,35.0,1004.8,92.839,1.145,17.3
2026-07-13,20:00:11,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783972811031692706-bottom_camera.jpg,35.0,34.3,1004.6,116.527,0.915,21.0
2026-07-13,21:00:10,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783976410993625286-bottom_camera.jpg,34.3,37.9,1004.2,53.589,1.101,26.75
2026-07-13,22:00:12,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783980012544943065-bottom_camera.jpg,34.4,35.5,1003.6,36.0,1.2,31.450000000000003
2026-07-13,23:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783983607000253157-bottom_camera.jpg,34.5,35.8,1003.1,136.566,0.665,32.95
2026-07-14,00:00:07,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783987207849100967-bottom_camera.jpg,33.1,38.9,1003.1,121.044,0.834,35.9
2026-07-14,01:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783990806223610692-bottom_camera.jpg,30.2,44.7,1002.7,80.516,0.391,34.65
2026-07-14,02:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783994405800948823-bottom_camera.jpg,29.2,49.7,1002.9,95.186,0.271,31.45
2026-07-14,03:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1783998006163170010-bottom_camera.jpg,28.2,55.9,1003.3,171.828,0.264,27.8
2026-07-14,04:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784001605892335792-bottom_camera.jpg,28.2,56.3,1003.3,75.411,0.419,26.6
2026-07-14,05:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784005205770538311-bottom_camera.jpg,27.3,60.7,1003.4,104.314,0.382,26.55
2026-07-14,06:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784008805933885018-bottom_camera.jpg,26.6,63.9,1002.9,78.226,0.241,28.05
2026-07-14,07:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784012406084673704-bottom_camera.jpg,26.1,69.7,1002.7,242.354,0.272,27.9
2026-07-14,08:00:05,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784016005573059085-bottom_camera.jpg,25.4,73.0,1002.7,297.0,0.4,27.1
2026-07-14,09:00:15,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784019615078623121-bottom_camera.jpg,25.1,74.6,1002.6,272.833,0.308,22.4
2026-07-14,10:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784023206068625275-bottom_camera.jpg,24.6,77.2,1002.8,259.695,0.405,18.55
2026-07-14,11:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784026806169267433-bottom_camera.jpg,24.3,78.9,1003.0,254.595,0.456,15.45
2026-07-14,12:00:06,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784030406280294544-bottom_camera.jpg,25.1,75.2,1003.5,260.774,0.872,15.8
2026-07-14,13:00:37,W0A0,41.777020833,-87.609751048,"Chicago, Illinois (IL)",https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c648/1784034037166621959-bottom_camera.jpg,27.6,65.8,1003.8,263.121,0.742,16.6
